flye_asm_1Dt2d_part2Ωcontig_4_871	UniRef100_U3TRF0~K09780	93.9	98	6	0	1	98	1	98	1.64e-61	187
flye_asm_1Dt2d_part2Ωcontig_4_872	UniRef100_E6WEJ3~K03832	88.9	252	20	3	1	244	1	252	1.26e-83	255
flye_asm_1Dt2d_part2Ωcontig_4_873	UniRef100_E6WEJ2~K10806	94.2	137	8	0	1	137	21	157	6.71e-91	266
flye_asm_1Dt2d_part2Ωcontig_4_874	UniRef100_E1SES2~K06190	90.5	179	17	0	1	179	1	179	2.01e-112	323
flye_asm_1Dt2d_part2Ωcontig_4_876	UniRef100_E6WEI8~K07275	92.4	210	16	0	1	210	1	210	9.71e-142	399
flye_asm_1Dt2d_part2Ωcontig_4_877	UniRef100_Q47ED9~K04065	52.9	104	49	0	1	104	1	104	2.75e-26	99.4
flye_asm_1Dt2d_part2Ωcontig_4_879	UniRef100_U3TYW5~K01695	89.5	267	25	1	1	267	1	264	4.12e-166	466
flye_asm_1Dt2d_part2Ωcontig_4_880	UniRef100_E6WDU7~K01696	97.0	395	12	0	3	397	2	396	1.19e-281	769
flye_asm_1Dt2d_part2Ωcontig_4_881	UniRef100_E6WDU6~K13498	90.5	455	43	0	1	455	1	455	5.84e-298	815
flye_asm_1Dt2d_part2Ωcontig_4_882	UniRef100_E6WDU5~K00766	95.8	332	14	0	1	332	1	332	8.08e-220	607
flye_asm_1Dt2d_part2Ωcontig_4_883	UniRef100_A0A0A0ZAF9~K01658	93.8	193	12	0	1	193	1	193	2.42e-129	367
flye_asm_1Dt2d_part2Ωcontig_4_884	UniRef100_U3TWU7~K01657	92.9	520	37	0	1	520	1	520	0.0	945
flye_asm_1Dt2d_part2Ωcontig_4_885	UniRef100_E6WDU2~K07053	85.4	294	43	0	1	294	8	301	6.54e-188	523
flye_asm_1Dt2d_part2Ωcontig_4_886	UniRef100_D3E172~K07566	34.3	198	124	4	3	199	2	194	3.19e-31	119
flye_asm_1Dt2d_part2Ωcontig_4_888	UniRef100_E6WDT9~K06178	96.5	284	10	0	1	284	1	284	1.15e-195	543
flye_asm_1Dt2d_part2Ωcontig_4_889	UniRef100_E6WDT8~K19221	88.5	192	22	0	4	195	5	196	4.26e-122	348
flye_asm_1Dt2d_part2Ωcontig_4_890	UniRef100_A0A160IIP3~K00059	32.9	234	151	3	13	244	3	232	4.24e-34	129
flye_asm_1Dt2d_part2Ωcontig_4_891	UniRef100_U3TWV0~K04774	92.2	348	27	0	1	348	1	348	9.85e-213	590
flye_asm_1Dt2d_part2Ωcontig_4_893	UniRef100_A0A0A0Z5B4~K03168	94.6	865	47	0	1	865	1	865	0.0	1646
flye_asm_1Dt2d_part2Ωcontig_4_894	UniRef100_A0A0A0ZAF1~K13634	98.8	324	4	0	1	324	1	324	4.62e-231	635
flye_asm_1Dt2d_part2Ωcontig_4_895	UniRef100_U3TWV9~K01681	92.9	893	63	0	1	893	1	893	0.0	1674
flye_asm_1Dt2d_part2Ωcontig_4_896	UniRef100_A0A0F3M4G8~K01497	100	197	0	0	1	197	1	197	1.25e-142	400
flye_asm_1Dt2d_part2Ωcontig_4_897	UniRef100_E6WDS9~K01096	78.3	254	55	0	1	254	1	254	1.81e-145	412
flye_asm_1Dt2d_part2Ωcontig_4_898	UniRef100_E6WDS8~K08992	93.1	101	7	0	1	101	1	101	5.42e-57	176
flye_asm_1Dt2d_part2Ωcontig_4_899	UniRef100_E6WDS7~K19804	93.1	389	27	0	1	389	1	389	1.50e-262	720
flye_asm_1Dt2d_part2Ωcontig_4_900	UniRef100_E6WDS6~K01591	92.7	234	17	0	1	234	1	234	5.09e-154	432
flye_asm_1Dt2d_part2Ωcontig_4_901	UniRef100_E6WDS5~K03113	87.9	107	13	0	1	107	1	107	2.22e-61	188
flye_asm_1Dt2d_part2Ωcontig_4_902	UniRef100_E6WDS4~K04062	91.4	70	6	0	1	70	1	70	1.79e-35	120
flye_asm_1Dt2d_part2Ωcontig_4_903	UniRef100_A0A0A0Z747~K03077	89.2	231	25	0	1	231	1	231	2.16e-151	426
flye_asm_1Dt2d_part2Ωcontig_4_904	UniRef100_E1SEP1~K02526	94.8	327	17	0	1	327	1	327	2.44e-207	575
flye_asm_1Dt2d_part2Ωcontig_4_905	UniRef100_A0A0U3U7P7~K13816	99.7	288	1	0	1	288	1	288	5.93e-209	576
flye_asm_1Dt2d_part2Ωcontig_4_906	UniRef100_E6WDS1~K14051	94.3	661	38	0	1	661	1	661	0.0	1237
flye_asm_1Dt2d_part2Ωcontig_4_908	UniRef100_A0A0A0Z605~K06200	94.9	688	35	0	1	688	1	688	0.0	1283
flye_asm_1Dt2d_part2Ωcontig_4_909	UniRef100_U3TYZ0~K01147	92.0	649	47	1	1	644	1	649	0.0	1201
flye_asm_1Dt2d_part2Ωcontig_4_911	UniRef100_A0A0F4FTU7~K00123	58.7	751	308	2	13	761	35	785	4.46e-310	872
flye_asm_1Dt2d_part2Ωcontig_4_912	UniRef100_E6WDR6~K02791&K02790	91.3	529	46	0	1	529	1	529	0.0	930
flye_asm_1Dt2d_part2Ωcontig_4_913	UniRef100_F0C860~K04761	30.7	257	172	5	5	260	1	252	6.97e-25	107
flye_asm_1Dt2d_part2Ωcontig_4_915	UniRef100_J3HIG6~K00208	100	262	0	0	1	262	1	262	2.78e-185	514
flye_asm_1Dt2d_part2Ωcontig_4_916	UniRef100_E6WDR1~K19230	94.0	267	16	0	3	269	1	267	3.74e-177	494
flye_asm_1Dt2d_part2Ωcontig_4_917	UniRef100_E6WDR0~K19229	95.8	331	14	0	1	331	1	331	3.29e-239	656
flye_asm_1Dt2d_part2Ωcontig_4_918	UniRef100_E6WDQ9~K19228	85.8	296	42	0	1	296	1	296	1.18e-171	482
flye_asm_1Dt2d_part2Ωcontig_4_919	UniRef100_E6WDQ8~K19227	95.3	321	15	0	1	321	1	321	5.02e-213	589
flye_asm_1Dt2d_part2Ωcontig_4_920	UniRef100_E6WDQ7~K19226	93.5	540	35	0	15	554	1	540	0.0	1028
flye_asm_1Dt2d_part2Ωcontig_4_922	UniRef100_E6WDQ6~K03974	90.0	331	31	1	1	331	1	329	3.48e-209	580
flye_asm_1Dt2d_part2Ωcontig_4_923	UniRef100_E6WDQ5~K03969	93.7	221	14	0	1	221	1	221	1.42e-128	367
flye_asm_1Dt2d_part2Ωcontig_4_924	UniRef100_U2NU69~K03970	98.7	75	1	0	1	75	1	75	1.92e-45	145
flye_asm_1Dt2d_part2Ωcontig_4_925	UniRef100_A0A0X8Q6Y6~K03973	80.2	116	22	1	1	115	1	116	1.87e-57	179
flye_asm_1Dt2d_part2Ωcontig_4_926	UniRef100_A0A0A0ZAC0~K03971	91.5	82	7	0	1	82	1	82	3.70e-44	142
flye_asm_1Dt2d_part2Ωcontig_4_927	UniRef100_E6WDQ1~K06918	91.2	465	37	1	1	465	1	461	0.0	872
flye_asm_1Dt2d_part2Ωcontig_4_928	UniRef100_E6WDQ0~K08990	88.0	357	43	0	1	357	1	357	4.27e-223	617
flye_asm_1Dt2d_part2Ωcontig_4_929	UniRef100_E6WDP8~K03721	94.4	521	29	0	1	521	1	521	0.0	978
flye_asm_1Dt2d_part2Ωcontig_4_930	UniRef100_A0A0A0Z557~K11065	89.8	167	17	0	1	167	1	167	8.38e-106	305
flye_asm_1Dt2d_part2Ωcontig_4_931	UniRef100_E6WDP6~K19802	85.6	327	47	0	1	327	1	327	2.98e-197	550
flye_asm_1Dt2d_part2Ωcontig_4_932	UniRef100_E6WDP5~K14054	90.7	237	22	0	1	237	1	237	2.67e-166	464
flye_asm_1Dt2d_part2Ωcontig_4_933	UniRef100_E6WDP4~K15580	88.9	539	60	0	1	539	1	539	0.0	979
flye_asm_1Dt2d_part2Ωcontig_4_935	UniRef100_A0A0A0Z5Y0~K16074	90.5	327	31	0	1	327	1	327	3.39e-214	592
flye_asm_1Dt2d_part2Ωcontig_4_938	UniRef100_E6WDP1~K14058	92.0	311	25	0	1	311	1	311	6.64e-213	588
flye_asm_1Dt2d_part2Ωcontig_4_940	UniRef100_E6WDN6~K03737	91.7	1175	98	0	1	1175	1	1175	0.0	2137
flye_asm_1Dt2d_part2Ωcontig_4_941	UniRef100_A0A0A0Z550~K07507	89.9	218	22	0	1	218	1	218	6.40e-135	383
flye_asm_1Dt2d_part2Ωcontig_4_943	UniRef100_E6WDN4~K03778	92.7	330	20	1	1	326	1	330	4.25e-213	590
flye_asm_1Dt2d_part2Ωcontig_4_946	UniRef100_U3TX37~K09978	88.7	106	12	0	1	106	1	106	4.01e-59	182
flye_asm_1Dt2d_part2Ωcontig_4_947	UniRef100_E6WDN0~K01118	94.5	199	11	0	1	199	1	199	3.66e-127	362
flye_asm_1Dt2d_part2Ωcontig_4_948	UniRef100_E6WCU4~K03578	93.4	1297	85	0	1	1297	1	1297	0.0	2408
flye_asm_1Dt2d_part2Ωcontig_4_949	UniRef100_U3TRM8~K04775	92.5	268	20	0	1	268	1	268	1.80e-184	512
flye_asm_1Dt2d_part2Ωcontig_4_951	UniRef100_U3TX27~K01299	92.1	494	39	0	1	494	1	494	0.0	924
flye_asm_1Dt2d_part2Ωcontig_4_952	UniRef100_A0A0A0Z491~K07639	92.2	436	34	0	1	436	1	436	3.20e-290	794
flye_asm_1Dt2d_part2Ωcontig_4_953	UniRef100_E6WCT9~K07661	92.9	241	17	0	1	241	1	241	1.07e-158	445
flye_asm_1Dt2d_part2Ωcontig_4_955	UniRef100_A0A0A0Z529~K03758	90.3	463	45	0	1	463	1	463	2.33e-292	801
flye_asm_1Dt2d_part2Ωcontig_4_957	UniRef100_E6WCT5~K00324	93.7	510	32	0	1	510	1	510	0.0	899
flye_asm_1Dt2d_part2Ωcontig_4_958	UniRef100_E6WCT4~K00325	95.5	462	21	0	1	462	1	462	1.47e-306	837
flye_asm_1Dt2d_part2Ωcontig_4_959	UniRef100_U3TZ33~K14055	95.2	315	15	0	1	315	1	315	5.35e-220	606
flye_asm_1Dt2d_part2Ωcontig_4_960	UniRef100_E6WCT2~K01420	98.8	250	3	0	1	250	1	250	4.43e-176	489
flye_asm_1Dt2d_part2Ωcontig_4_962	UniRef100_A0A1B2R6V6~K02623	38.6	298	182	1	14	310	11	308	1.18e-65	214
flye_asm_1Dt2d_part2Ωcontig_4_963	UniRef100_U3TZ30~K08195	90.1	444	44	0	1	444	1	444	2.22e-285	782
flye_asm_1Dt2d_part2Ωcontig_4_965	UniRef100_U3TX06~K15977	88.9	144	16	0	1	144	1	144	1.53e-90	265
flye_asm_1Dt2d_part2Ωcontig_4_966	UniRef100_E6WCS6~K03929	78.9	511	108	0	5	515	1	511	1.60e-306	842
flye_asm_1Dt2d_part2Ωcontig_4_967	UniRef100_E6WCS5~K03406	87.8	558	68	0	1	558	1	558	2.21e-261	731
flye_asm_1Dt2d_part2Ωcontig_4_968	UniRef100_E6WCS4~K03566	82.5	292	51	0	1	292	1	292	1.55e-170	479
flye_asm_1Dt2d_part2Ωcontig_4_969	UniRef100_A0A1W6L9C4~K14287	54.1	375	172	0	9	383	6	380	9.24e-140	409
flye_asm_1Dt2d_part2Ωcontig_4_970	UniRef100_E6WCS2~K10013	93.8	259	16	0	1	259	1	259	5.98e-174	485
flye_asm_1Dt2d_part2Ωcontig_4_971	UniRef100_E6WCS1~K01258	91.4	408	35	0	1	408	1	408	8.17e-272	745
flye_asm_1Dt2d_part2Ωcontig_4_972	UniRef100_E6WCS0~K12368	88.9	530	59	0	1	530	1	530	0.0	974
flye_asm_1Dt2d_part2Ωcontig_4_975	UniRef100_D4GMV1~K03762	92.7	423	31	0	1	423	23	445	9.39e-280	767
flye_asm_1Dt2d_part2Ωcontig_4_976	UniRef100_E6WCR6~K07248	91.6	478	40	0	1	478	1	478	0.0	873
flye_asm_1Dt2d_part2Ωcontig_4_979	UniRef100_E6WCR4~K02856	94.8	344	18	0	1	344	1	344	1.82e-236	650
flye_asm_1Dt2d_part2Ωcontig_4_980	UniRef100_E6WCR3~K02854	90.4	282	27	0	1	282	1	282	2.16e-188	524
flye_asm_1Dt2d_part2Ωcontig_4_981	UniRef100_E6WCR2~K02855	90.1	273	27	0	1	273	1	273	3.45e-180	502
flye_asm_1Dt2d_part2Ωcontig_4_982	UniRef100_E6WCR1~K00848	83.8	493	80	0	1	493	1	493	9.35e-305	835
flye_asm_1Dt2d_part2Ωcontig_4_983	UniRef100_A0A0H3L1S8~K01813	89.7	418	43	0	1	418	1	418	6.63e-283	774
flye_asm_1Dt2d_part2Ωcontig_4_984	UniRef100_E6WCQ9~K01629	91.4	280	24	0	1	280	1	280	5.15e-190	527
flye_asm_1Dt2d_part2Ωcontig_4_985	UniRef100_D4GHT5~K03534	92.3	104	8	0	1	104	6	109	4.07e-68	205
flye_asm_1Dt2d_part2Ωcontig_4_986	UniRef100_E6WCQ7~K22041	81.9	215	39	0	1	215	1	215	2.58e-126	361
flye_asm_1Dt2d_part2Ωcontig_4_987	UniRef100_E6WCQ5~K12151	84.5	84	13	0	1	84	1	84	4.74e-37	125
flye_asm_1Dt2d_part2Ωcontig_4_988	UniRef100_E6WCQ4~K08159	93.9	394	24	0	1	394	1	394	1.62e-248	685
flye_asm_1Dt2d_part2Ωcontig_4_990	UniRef100_E6WCQ1~K08224	91.6	418	35	0	1	418	1	418	3.42e-269	739
flye_asm_1Dt2d_part2Ωcontig_4_991	UniRef100_G2J3B8~K21757	39.1	274	164	3	1	273	1	272	1.20e-50	175
flye_asm_1Dt2d_part2Ωcontig_4_992	UniRef100_U3TVB8~K15545	90.8	404	37	0	1	404	1	404	1.33e-264	726
flye_asm_1Dt2d_part2Ωcontig_4_993	UniRef100_U3TWZ6~K01935	82.0	233	42	0	1	233	1	233	1.70e-133	381
flye_asm_1Dt2d_part2Ωcontig_4_994	UniRef100_E6WCP7~K16345	85.8	458	63	2	1	456	1	458	1.77e-270	746
flye_asm_1Dt2d_part2Ωcontig_4_995	UniRef100_E6WCP6~K05847	97.1	378	11	0	1	378	1	378	1.40e-266	729
flye_asm_1Dt2d_part2Ωcontig_4_996	UniRef100_E6WCP5~K05846	96.7	215	7	0	1	215	1	215	1.12e-138	392
flye_asm_1Dt2d_part2Ωcontig_4_997	UniRef100_E6WCP4~K05845	89.9	308	31	0	1	308	1	308	4.74e-200	555
flye_asm_1Dt2d_part2Ωcontig_4_998	UniRef100_E6WCP3~K05846	91.6	238	20	0	1	238	1	238	3.11e-145	410
flye_asm_1Dt2d_part2Ωcontig_4_999	UniRef100_D7CU47~K08168	30.7	407	257	10	22	414	44	439	1.66e-29	127
flye_asm_1Dt2d_part2Ωcontig_4_1002	UniRef100_E6WCN9~K09771	93.6	109	7	0	1	109	1	109	2.04e-67	203
flye_asm_1Dt2d_part2Ωcontig_4_1003	UniRef100_U3TVB0~K16066	94.0	248	15	0	1	248	1	248	2.17e-166	465
flye_asm_1Dt2d_part2Ωcontig_4_1004	UniRef100_F0Q5A7~K03406	53.3	598	277	2	1	598	1	596	3.90e-162	484
flye_asm_1Dt2d_part2Ωcontig_4_1005	UniRef100_Q6DA65~K03406	79.0	515	108	0	1	515	1	515	2.96e-235	663
flye_asm_1Dt2d_part2Ωcontig_4_1007	UniRef100_E6WNA4~K00641	86.0	351	49	0	1	351	1	351	1.95e-223	618
flye_asm_1Dt2d_part2Ωcontig_4_1008	UniRef100_E6WCN5~K01487	84.9	436	66	0	1	436	1	436	1.05e-282	775
flye_asm_1Dt2d_part2Ωcontig_4_1009	UniRef100_E6WCN4~K13481	80.6	480	93	0	1	480	1	480	1.46e-276	763
flye_asm_1Dt2d_part2Ωcontig_4_1010	UniRef100_E6WCN3~K13482	89.5	787	83	0	1	787	1	787	0.0	1422
flye_asm_1Dt2d_part2Ωcontig_4_1011	UniRef100_E6WCN2~K07402	84.6	260	40	0	1	260	1	260	3.21e-158	445
flye_asm_1Dt2d_part2Ωcontig_4_1012	UniRef100_E6WCN1~K01284	86.3	680	93	0	1	680	1	680	0.0	1193
flye_asm_1Dt2d_part2Ωcontig_4_1013	UniRef100_E6WCN0~K16839	90.1	385	38	0	1	385	1	385	1.94e-256	704
flye_asm_1Dt2d_part2Ωcontig_4_1017	UniRef100_A0A1W6B2I8~K00880	76.6	491	115	0	4	494	5	495	4.13e-273	756
flye_asm_1Dt2d_part2Ωcontig_4_1018	UniRef100_F2KPV5~K11645	31.5	279	165	8	2	278	3	257	4.34e-33	127
flye_asm_1Dt2d_part2Ωcontig_4_1019	UniRef100_A0A0A0Z4Y4~K00111	78.2	579	125	1	6	584	6	583	0.0	926
flye_asm_1Dt2d_part2Ωcontig_4_1020	UniRef100_A0A0D4CMU1~K05346	30.1	316	206	6	18	326	12	319	9.39e-34	132
flye_asm_1Dt2d_part2Ωcontig_4_1021	UniRef100_W0HY71~K10440	85.5	338	41	2	1	330	1	338	1.03e-182	513
flye_asm_1Dt2d_part2Ωcontig_4_1022	UniRef100_W0I2P4~K10441	73.2	492	130	1	5	494	6	497	9.33e-248	692
flye_asm_1Dt2d_part2Ωcontig_4_1023	UniRef100_W0I1Q2~K10439	85.1	342	51	0	1	342	1	342	6.50e-215	595
flye_asm_1Dt2d_part2Ωcontig_4_1024	UniRef100_E6WCM5~K01467	77.9	366	81	0	5	370	7	372	2.39e-203	569
flye_asm_1Dt2d_part2Ωcontig_4_1025	UniRef100_A0A089YZT7~K05834	34.5	206	129	4	4	206	3	205	2.43e-20	90.9
flye_asm_1Dt2d_part2Ωcontig_4_1027	UniRef100_Q5DZT6~K01759	66.7	123	40	1	8	129	9	131	3.69e-54	172
flye_asm_1Dt2d_part2Ωcontig_4_1032	UniRef100_E4M9P0~K02081	37.1	248	151	3	4	246	15	262	2.28e-44	155
flye_asm_1Dt2d_part2Ωcontig_4_1033	UniRef100_W0IX02~K02529	35.1	376	201	9	21	368	4	364	1.07e-52	184
flye_asm_1Dt2d_part2Ωcontig_4_1034	UniRef100_F0RRI3~K08094	59.4	187	76	0	4	190	3	189	9.14e-75	228
flye_asm_1Dt2d_part2Ωcontig_4_1036	UniRef100_F0RRI1~K02058	61.8	301	114	1	30	329	29	329	7.98e-125	366
flye_asm_1Dt2d_part2Ωcontig_4_1037	UniRef100_F0RRI0~K02056	48.0	498	253	4	1	493	1	497	5.61e-157	461
flye_asm_1Dt2d_part2Ωcontig_4_1038	UniRef100_F0RRH9~K02057	54.2	330	144	2	6	331	9	335	5.41e-105	317
flye_asm_1Dt2d_part2Ωcontig_4_1039	UniRef100_F0RRH8~K02057	49.0	314	160	0	16	329	13	326	4.72e-94	288
flye_asm_1Dt2d_part2Ωcontig_4_1041	UniRef100_A0A0F7HHI5~K11531	33.1	314	189	8	11	316	14	314	4.71e-35	135
flye_asm_1Dt2d_part2Ωcontig_4_1042	UniRef100_A0A0A0Z4Y0~K21909	86.2	312	43	0	1	312	1	312	5.47e-203	563
flye_asm_1Dt2d_part2Ωcontig_4_1043	UniRef100_A0A0A0ZA54~K21054	83.3	508	85	0	1	508	1	508	0.0	888
flye_asm_1Dt2d_part2Ωcontig_4_1044	UniRef100_A0A0A0Z8M6~K00862	82.1	514	92	0	1	514	1	514	5.86e-312	856
flye_asm_1Dt2d_part2Ωcontig_4_1046	UniRef100_A0A0A0Z7U9~K17204	88.9	503	56	0	10	512	1	503	2.45e-312	856
flye_asm_1Dt2d_part2Ωcontig_4_1047	UniRef100_A0A0A0ZD17~K17203	92.0	351	28	0	1	351	1	351	9.56e-217	601
flye_asm_1Dt2d_part2Ωcontig_4_1048	UniRef100_A0A0A0Z736~K17202	91.1	315	27	1	1	315	1	314	2.01e-202	561
flye_asm_1Dt2d_part2Ωcontig_4_1049	UniRef100_B8G622~K02081	31.0	261	178	2	16	275	5	264	8.56e-36	135
flye_asm_1Dt2d_part2Ωcontig_4_1050	UniRef100_A0A1W6BA96~K03781	79.5	347	71	0	1	347	1	347	8.33e-209	580
flye_asm_1Dt2d_part2Ωcontig_4_1051	UniRef100_A0A1W6BAB5~K12262	80.6	186	30	3	1	181	1	185	4.98e-94	277
flye_asm_1Dt2d_part2Ωcontig_4_1052	UniRef100_B5XWA7~K16137	65.4	191	65	1	3	193	2	191	6.00e-85	254
flye_asm_1Dt2d_part2Ωcontig_4_1054	UniRef100_A0A0F3LZ97~K04062	98.6	69	1	0	1	69	1	69	2.68e-38	127
flye_asm_1Dt2d_part2Ωcontig_4_1055	UniRef100_Q633U6~K06015	43.7	410	221	3	51	455	5	409	1.77e-105	325
flye_asm_1Dt2d_part2Ωcontig_4_1056	UniRef100_E6WMA1~K00446	87.9	322	39	0	1	322	1	322	1.59e-223	616
flye_asm_1Dt2d_part2Ωcontig_4_1057	UniRef100_A0A127MP41~K08195	53.3	428	200	0	7	434	6	433	1.82e-155	454
flye_asm_1Dt2d_part2Ωcontig_4_1058	UniRef100_E6WJA3~K16516	75.8	397	95	1	4	400	29	424	5.44e-209	587
flye_asm_1Dt2d_part2Ωcontig_4_1059	UniRef100_E6WJA2~K16515	89.4	245	26	0	1	245	1	245	7.83e-163	456
flye_asm_1Dt2d_part2Ωcontig_4_1060	UniRef100_E6WJA1~K10218	83.8	235	38	0	4	238	4	238	5.69e-137	390
flye_asm_1Dt2d_part2Ωcontig_4_1061	UniRef100_A0A0D5WWT4~K16514	78.1	356	78	0	1	356	1	356	1.85e-199	558
flye_asm_1Dt2d_part2Ωcontig_4_1062	UniRef100_E6WIG2~K00425	88.5	480	55	0	1	480	1	480	0.0	874
flye_asm_1Dt2d_part2Ωcontig_4_1063	UniRef100_E6WIG3~K00426	90.2	347	34	0	1	347	1	347	3.29e-241	662
flye_asm_1Dt2d_part2Ωcontig_4_1064	UniRef100_E6WIG4~K16013	76.0	587	139	2	1	586	1	586	1.78e-305	845
flye_asm_1Dt2d_part2Ωcontig_4_1065	UniRef100_E6WIG5~K16012	75.3	546	135	0	1	546	1	546	4.90e-274	762
flye_asm_1Dt2d_part2Ωcontig_4_1070	UniRef100_E1SDD6~K03457	89.6	473	49	0	1	473	1	473	1.61e-301	826
flye_asm_1Dt2d_part2Ωcontig_4_1071	UniRef100_E6W8D5~K06910	83.1	183	31	0	1	183	1	183	7.14e-108	311
flye_asm_1Dt2d_part2Ωcontig_4_1072	UniRef100_E6W8D4~K03724	75.1	1533	369	7	1	1529	1	1525	0.0	2253
flye_asm_1Dt2d_part2Ωcontig_4_1074	UniRef100_E6W8D3~K07404	75.1	361	90	0	10	370	9	369	2.79e-165	472
flye_asm_1Dt2d_part2Ωcontig_4_1075	UniRef100_D8MPF8~K13918	91.1	438	39	0	10	447	1	438	1.26e-304	831
flye_asm_1Dt2d_part2Ωcontig_4_1076	UniRef100_A8ID36~K13021	39.8	410	245	2	22	431	16	423	8.55e-97	303
flye_asm_1Dt2d_part2Ωcontig_4_1077	UniRef100_E6WIV3~K07154	78.5	410	88	0	1	410	2	411	4.94e-240	665
flye_asm_1Dt2d_part2Ωcontig_4_1079	UniRef100_A0A0A0Z8A3~K07119	85.1	342	50	1	1	342	1	341	2.58e-217	602
flye_asm_1Dt2d_part2Ωcontig_4_1081	UniRef100_E6WIY3~K06182	85.0	293	41	1	1	293	1	290	1.39e-170	479
flye_asm_1Dt2d_part2Ωcontig_4_1082	UniRef100_A0A0A0ZA36~K07168	79.9	239	48	0	1	239	1	239	3.11e-132	378
flye_asm_1Dt2d_part2Ωcontig_4_1084	UniRef100_D4GFD8~K05815	88.2	272	32	0	1	272	1	272	1.51e-162	457
flye_asm_1Dt2d_part2Ωcontig_4_1085	UniRef100_E6WLH5~K05814	86.8	303	40	0	1	303	1	303	1.17e-186	521
flye_asm_1Dt2d_part2Ωcontig_4_1086	UniRef100_D8MTF0~K05813	94.4	425	24	0	1	425	1	425	1.73e-293	801
flye_asm_1Dt2d_part2Ωcontig_4_1087	UniRef100_D8MTF1~K05816	82.8	367	62	1	1	367	1	366	7.80e-210	585
flye_asm_1Dt2d_part2Ωcontig_4_1088	UniRef100_A0A023X6A5~K05346	30.3	290	197	5	20	308	15	300	1.28e-34	134
flye_asm_1Dt2d_part2Ωcontig_4_1091	UniRef100_E6WN65~K01803	82.2	258	45	1	1	257	1	258	8.08e-153	431
flye_asm_1Dt2d_part2Ωcontig_4_1092	UniRef100_E6WN66~K00863	85.2	581	86	0	1	581	1	581	0.0	937
flye_asm_1Dt2d_part2Ωcontig_4_1093	UniRef100_A0A177IFN2~K13021	42.7	431	240	3	8	438	4	427	6.04e-121	365
flye_asm_1Dt2d_part2Ωcontig_4_1095	UniRef100_E6WN68~K01808	88.8	152	17	0	1	152	1	152	4.11e-92	269
flye_asm_1Dt2d_part2Ωcontig_4_1096	UniRef100_U3U3A1~K00615	90.5	663	63	0	1	663	1	663	0.0	1230
flye_asm_1Dt2d_part2Ωcontig_4_1097	UniRef100_E6W8D2~K03800	79.3	338	70	0	1	338	1	338	1.22e-201	561
flye_asm_1Dt2d_part2Ωcontig_4_1099	UniRef100_A0A1W6BA01~K00355	76.0	196	47	0	1	196	1	196	6.27e-107	310
flye_asm_1Dt2d_part2Ωcontig_4_1100	UniRef100_E6W8A7~K06911	67.3	220	72	0	1	220	1	220	1.70e-108	317
flye_asm_1Dt2d_part2Ωcontig_4_1103	UniRef100_D6YR54~K18139	89.0	473	52	0	2	474	4	476	1.61e-289	795
flye_asm_1Dt2d_part2Ωcontig_4_1104	UniRef100_A0A109Y9N2~K18138	93.1	1053	73	0	1	1053	1	1053	0.0	1821
flye_asm_1Dt2d_part2Ωcontig_4_1105	UniRef100_A0A0X8Q3B5~K03585	89.0	382	42	0	1	382	1	382	2.46e-230	638
flye_asm_1Dt2d_part2Ωcontig_4_1107	UniRef100_A0A0Y0NJX1~K05834	34.1	173	107	4	6	174	7	176	4.01e-13	71.6
flye_asm_1Dt2d_part2Ωcontig_4_1111	UniRef100_A0A120LP87~K03781	89.4	754	80	0	1	754	1	754	0.0	1351
flye_asm_1Dt2d_part2Ωcontig_4_1112	UniRef100_E6W897~K00117	90.6	786	74	0	1	786	1	786	0.0	1482
flye_asm_1Dt2d_part2Ωcontig_4_1113	UniRef100_A0A1Y0LIY3~K15553	65.3	288	100	0	22	309	18	305	1.20e-132	384
flye_asm_1Dt2d_part2Ωcontig_4_1114	UniRef100_A0A1W5CPS5~K04091	44.6	439	239	4	2	438	7	443	9.09e-120	362
flye_asm_1Dt2d_part2Ωcontig_4_1116	UniRef100_D2RMM6~K01465	39.4	378	221	6	7	377	4	380	1.63e-84	267
flye_asm_1Dt2d_part2Ωcontig_4_1119	UniRef100_A0A1D9BIB8~K18234	31.5	203	125	6	11	209	10	202	3.02e-24	100
flye_asm_1Dt2d_part2Ωcontig_4_1121	UniRef100_A0A160FSD5~K10680	37.0	362	203	12	1	349	1	350	1.87e-56	194
flye_asm_1Dt2d_part2Ωcontig_4_1122	UniRef100_A1KCB9~K16135	35.4	288	180	2	4	287	8	293	1.27e-51	177
flye_asm_1Dt2d_part2Ωcontig_4_1123	UniRef100_A6X6J2~K01515	45.5	178	96	1	4	180	3	180	1.06e-49	164
flye_asm_1Dt2d_part2Ωcontig_4_1124	UniRef100_A0A0F6SC77~K01187	81.5	779	144	0	1	779	1	779	0.0	1372
flye_asm_1Dt2d_part2Ωcontig_4_1125	UniRef100_I2BAW4~K08191	84.3	433	68	0	1	433	1	433	1.97e-271	746
flye_asm_1Dt2d_part2Ωcontig_4_1126	UniRef100_W0HQI8~K01686	84.4	392	61	0	1	392	1	392	2.56e-247	682
flye_asm_1Dt2d_part2Ωcontig_4_1127	UniRef100_W0HUB5~K00040	68.2	488	155	0	1	488	1	488	8.13e-247	689
flye_asm_1Dt2d_part2Ωcontig_4_1128	UniRef100_S5N056~K01812	83.4	469	78	0	1	469	1	469	7.39e-300	821
